sample,avg_log_fold_change
SUOX,-0.16280087719298256
DPP6,-3.867427192982454
DPP7,0.23820877192982454
CEP68,-1.2089333333333323
C14orf86,-0.3221973684210527
CEP63,-0.17231754385964915
OR5B12,-0.02344649122807017
SLC7A11,1.5074973684210524
COQ10B,0.12194298245614035
GLTSCR1,0.34019824561403494
GLTSCR2,-0.9764982456140351
COQ10A,-0.6857868421052633
C11orf66,-0.783138596491228
IK,-0.01753508771929819
CYP2A7,-0.26096754385964915
CYP2A6,-2.0277438596491235
C17orf50,-0.20954912280701757
LIPN,-0.15730087719298247
C17orf53,0.5039964912280701
TMC8,-0.13279649122807013
MRPS16,0.47353684210526326
OTOS,0.07210438596491227
HS1BP3,0.26818684210526317
TFDP3,-0.12335263157894734
C14orf80,1.1394859649122808
NOC3L,-0.04607280701754396
PCP2,0.7392701754385963
RNFT1,0.05673596491228068
C11orf63,-0.9373447368421051
HIAT1,-0.0513421052631578
PNLDC1,-0.44427982456140347
SECISBP2,0.001706140350877299
PRPF18,-0.11233245614035084
A4GALT,-0.5726421052631577
TMEM167A,0.24318684210526295
C11orf61,-0.7299666666666663
TMIGD1,0.11604298245614035
OR10R2,0.006860526315789475
FLJ45079,0.07243596491228073
FLJ36777,-1.1189245614035088
TMEM229B,0.5588877192982458
CTRL,-0.4365833333333333
CTRC,-0.09621754385964912
SEC24B,-0.1998833333333333
TRMT61A,0.09755087719298253
WRAP53,0.13669210526315798
MFHAS1,0.02455614035087714
TRMT61B,-0.11643596491228066
ZFYVE9,-0.7736964912280697
LOC400931,-1.4178035087719307
DHX16,0.051635087719298214
IFLTD1,0.11096842105263156
DHX15,0.32569385964912295
LEPROT,-0.7679824561403507
ZFYVE1,-0.2677798245614036
LDOC1,0.05782280701754384
DGCR9,0.5214947368421052
DGCR8,-0.08553333333333327
MUM1,-0.5999640350877192
ZNF557,0.06497543859649117
RXFP1,0.6096657894736841
CCDC88A,-0.6661543859649119
CCDC88B,-0.3404228070175439
CCDC88C,0.5936333333333332
DGCR5,0.2314105263157895
FAM27C,-0.6780991228070173
H2AFB1,0.010931578947368455
DGCR6,-0.16713508771929822
ZNF782,-0.014885087719298303
ZNF781,-1.7253807017543867
FAM27B,-0.025035087719298254
ZFAND6,0.12025350877192992
RGNEF,-1.2723964912280703
ZNF785,0.13798070175438598
PITRM1,0.13097631578947366
GOT2,0.6452947368421049
SCARNA22,0.0016166666666666664
RNASEK,-0.191290350877193
GOT1,0.554305263157895
RNASEL,-0.046541228070175536
PCDHA9,-0.0947228070175439
RNASE1,-1.1728570175438595
MPEG1,-0.8215105263157889
RNASE3,-0.27290350877193
ODF3B,-0.17359999999999998
RNASE4,-1.4626552631578946
RNASE7,-3.0373491228070173
ACCN1,-0.21794298245614036
RNASE9,0.014592105263157894
KRTAP17-1,0.1485438596491228
ZNF551,-0.14472017543859647
UBE2O,0.43889912280701737
C14orf50,-1.1664008771929826
ZFAND5,-0.7132631578947366
C14orf53,0.9463017543859649
OR2T8,0.005753508771929803
QTRT1,-0.022221929824561417
OR2T6,-0.020691228070175434
TTTY12,0.0
OR2T4,-0.1362008771929824
OR2T5,-0.005094736842105268
OR2T2,-0.004397368421052632
OR2T3,0.010899122807017545
OR2T1,0.004469298245614034
C18orf18,-1.0581728070175436
C18orf19,0.30229999999999996
CCDC89,-1.0372096491228073
LOC339535,-0.8139228070175436
OLFM2,-0.6470184210526315
CCDC83,0.5524973684210527
CCDC82,-1.4631842105263155
C22orf40,-0.13742105263157897
CCDC80,-1.3714263157894733
CCDC87,1.2911543859649122
CCDC86,0.13129035087719299
C18orf16,-0.7183894736842104
CCDC84,-0.5057921052631579
ADAMDEC1,2.6597973684210534
CTR9,0.06540789473684211
CD7,0.028535964912280755
RRAS2,-1.2334192982456136
SNORD8,-0.013328947368421053
SPRYD5,0.04236140350877193
ZNF568,-0.2030008771929825
ZNF567,-0.0013763157894736476
ZNF566,-0.0017210526315789253
ZNF565,0.13240789473684217
PSKH2,0.15547105263157895
ZNF563,-0.015407017543859635
SCARB1,-0.44648684210526296
ZNF561,-0.42150789473684247
OR5AS1,-0.005208771929824561
STMN4,-0.6261499999999998
NECAP2,-0.11145877192982463
CCR6,0.14236228070175438
STMN3,-0.07454824561403507
STMN2,-0.12370438596491237
IKBIP,-0.009730701754386013
ACRBP,0.3631526315789474
OLFM4,-3.9751684210526306
DCLK1,-1.2833894736842104
DCLK3,0.12791842105263157
DCLK2,-0.21138157894736842
NOX1,0.3527894736842106
NOX3,-0.004524561403508772
TRAF3,0.0984219298245614
NOX5,0.30765350877192993
NOX4,1.06500701754386
PGS1,-0.14927105263157897
AZU1,0.019228947368421095
TRAM1,0.2522885964912279
FAM161A,-0.10174649122807014
FAM161B,-0.4176403508771931
DKFZP434K028,-0.012319298245614034
MRPL42,0.7489719298245613
UBE3B,0.06741666666666661
RAF1,-0.006613157894736902
ASB16,0.6022508771929825
UBE3A,0.031945614035087576
KHDRBS2,-0.08270438596491228
MIAT,0.6635078947368424
MRPL40,0.043864035087719334
MRPL47,0.7578912280701755
TOP2B,0.13416491228070168
IPW,-1.3692999999999997
MTRF1,-0.1977929824561403
LOC400794,0.04935614035087719
HGFAC,0.13344561403508776
SDAD1,0.07529649122807007
APH1B,-0.5102280701754388
SNORD32A,0.0
MRPL44,0.20471491228070174
SETD6,-0.32035701754385965
C10orf68,0.1305289473684211
SLC26A1,0.3896149122807016
SLC26A2,-0.2983535087719299
SLC26A3,-2.3759885964912284
SLC26A4,-1.9274377192982453
SLC26A5,-0.9455728070175438
FGF9,-2.3398640350877193
FGF8,-0.44377105263157907
FGF7,-1.7066631578947362
FGF6,-0.06188947368421052
FGF5,1.3001798245614036
FGF4,0.039271929824561395
FGF3,0.0813938596491228
FGF2,-3.2948877192982446
FGF1,-2.2978307017543855
BCAN,-1.1250912280701753
OLFML2B,1.1935000000000002
OLFML2A,-1.205371052631579
BCAM,0.045513157894736776
HTA,-0.0266
GLOD5,0.6354552631578949
GLOD4,-0.09578421052631571
SDC2,-0.7658052631578944
GCH1,0.7245964912280699
SDC4,0.25064649122807026
TTYH1,-3.6512394736842126
ELOVL6,0.5178394736842108
ELOVL7,-0.7588824561403509
ELOVL4,-0.07912719298245613
ELOVL5,-0.1303456140350876
ELOVL2,0.23039561403508765
ELOVL3,-1.5736210526315797
ELOVL1,0.27233508771929843
SNF8,0.39369736842105263
AMY1A,-1.678280701754386
FAM54A,2.4752403508771943
SPPL2B,0.0735666666666666
KIAA0182,-0.002895614035087671
ZCCHC8,-0.016694736842105262
TLN1,-0.8214210526315788
ERAP2,-0.2986394736842105
DEFB1,-2.9344596491228074
NAALADL2,-0.46399298245614023
POM121C,-0.09241140350877192
UPK1A,0.175171052631579
TM9SF4,0.4187798245614035
LOC441601,-0.21226140350877187
DIABLO,0.515582456140351
ZNF593,0.4616526315789471
IFNB1,0.4884131578947368
CWF19L1,0.03272894736842118
SPRR2D,0.014873684210526284
CWF19L2,-0.5681798245614037
HEYL,0.9795798245614031
LOC650623,-1.0378482456140352
NAA25,0.2268350877192983
RPL13A,-0.43720175438596504
SGCG,-3.6825210526315804
TTYH3,1.0857815789473682
SGCE,-1.5312657894736834
RILP,-1.348192105263158
CNKSR1,1.1714508771929824
SGCB,-0.988514035087719
CNKSR3,-0.608769298245614
CNKSR2,-2.649722807017543
ZNF691,0.16799473684210528
NCRNA00207,0.00902280701754386
DUSP9,-0.6312412280701755
DUSP8,-0.5437122807017544
LOC284688,-0.5408157894736841
DUSP5,0.3723421052631578
DUSP4,-0.33688070175438584
DUSP7,-0.4803605263157895
DUSP6,-1.719724561403509
DUSP1,-2.0437035087719297
DUSP3,-0.48948684210526333
DUSP2,-0.5951552631578951
LRRC8E,1.1964254385964914
LRRC8D,0.24151315789473682
GBGT1,-0.34275175438596495
NKD2,1.1120561403508773
ELN,-0.4675614035087719
RBL1,0.6996122807017543
ELL,0.010712280701754446
LRRC8B,0.1543657894736844
QDPR,-0.14636754385964923
OR51E1,-0.19581140350877185
OR51E2,0.4602263157894736
SLC8A1,-0.46740877192982455
RGS7BP,-2.2494394736842116
RPL26L1,0.8447815789473682
MIXL1,0.07814824561403506
HDX,-0.16903245614035092
HEY2,-1.6819798245614046
HEY1,-0.8059438596491229
LRRN4CL,-3.651231578947368
MFSD9,-0.1379184210526316
XRCC6BP1,-0.36557192982456144
STX4,0.25448421052631565
MTF1,-0.2518903508771929
MTF2,0.013805263157894708
TM9SF2,0.26981754385964907
PRKCQ,-0.8267807017543857
LEP,-6.879301754385966
TAB3,0.18946578947368425
LOC80054,-1.4765798245614041
CNTN1,-1.4643543859649124
STX6,0.7083771929824567
C20orf123,0.19091666666666657
CSN1S1,-3.1743149122807033
TBC1D12,-0.28038245614035096
HDC,-1.3147087719298254
TSNAX-DISC1,-0.03939035087719305
XYLB,0.615869298245614
TBC1D16,-0.42624912280701766
RPL34,-0.8412043859649124
TBC1D14,-0.5416368421052631
FBL,-0.23431052631578952
MAGEB18,0.08224122807017543
TNFRSF6B,0.25934473684210535
RPL35,-0.24743245614035084
AUTS2,-0.0315105263157894
PLA2G1B,-0.011819298245614054
MAP2K5,-0.5295236842105264
NUMA1,-0.11552368421052629
MAGEB10,0.11082192982456142
C21orf67,0.31651052631578946
ARFGAP1,0.645917543859649
C21orf63,-1.3095078947368417
C21orf62,-1.1898912280701752
GPR52,0.11255438596491227
HSPA1A,0.3431043859649122
BMP10,-0.022385964912280704
IKBKAP,0.0822245614035088
GPR56,0.2371254385964911
BMP15,0.040286842105263156
FAM83C,0.03156228070175439
FAM83B,0.32631578947368434
FAM83A,1.0696754385964915
PCDH7,0.029499122807017587
FAM83G,0.3875526315789474
FAM83F,0.4333201754385968
FAM83E,0.7947728070175435
FAM83D,3.2774236842105258
C12orf70,0.9987342105263156
C12orf71,-0.43709649122807026
C12orf72,-0.22660526315789473
C12orf73,0.3510008771929823
C12orf74,0.2926289473684211
C12orf75,-0.07272456140350872
C12orf76,0.12597105263157898
C12orf77,0.15818333333333331
ATP7A,-0.09465350877192988
DGKQ,0.3979710526315792
C8orf4,-0.5444754385964911
VKORC1L1,-0.7195657894736842
DGKK,0.07405964912280703
DGKH,-0.06836491228070171
DGKI,-0.9611280701754382
DGKB,-0.9131973684210524
SYNRG,-0.19380087719298245
ATP7B,0.6117166666666665
DGKG,-0.7159131578947369
DGKD,-0.017036842105263038
DGKE,-0.17920614035087717
ICK,-0.16208859649122817
LOC283761,-0.1769754385964912
SNORD43,0.0
TMEM106C,0.6118719298245615
CNP,0.20397105263157914
METT5D1,0.1621298245614035
SRP72,0.3520640350877191
SUV39H1,0.4160157894736842
ZNF169,-0.31987105263157894
PTGIS,-2.0846763157894737
PTGIR,0.7398429824561402
TMPRSS3,0.391874561403509
NEK5,1.0719394736842107
TCERG1L,-0.18131228070175437
CLTCL1,-1.1282078947368421
RTEL1,0.14177719298245625
NPM1,0.28573245614035064
NCRNA00085,-0.5854350877192984
NCRNA00086,-2.7862096491228066
NCRNA00087,-2.0777763157894746
HSPA13,0.6228850877192976
ZCRB1,0.15915175438596493
FLJ40292,0.11724473684210525
VSNL1,-1.192074561403509
SMU1,-0.0555842105263158
PEMT,-1.0471596491228066
HSPA14,0.5199008771929824
RHCG,-1.369845614035088
MXI1,-0.9903464912280707
RHCE,1.300855263157894
RUVBL2,0.6843692982456141
AKR1D1,-0.5970412280701755
PKD2,-1.3886517543859653
TMEM25,0.43590789473684244
PDE2A,-3.1800017543859647
DGCR11,0.16767982456140357
DGCR10,0.28758070175438616
C1orf95,-2.1991859649122807
C1orf94,0.010450877192982428
C1orf93,0.8034114035087714
DGCR14,0.006589473684210502
C1orf91,0.01772894736842105
DENR,0.3924456140350879
AHNAK2,-0.11803070175438597
ANXA8L1,0.08208245614035087
FKSG73,0.0
PTPN18,-0.020578947368421006
SCFD1,0.12816403508771926
SCFD2,-0.06653771929824567
PPP3R2,-0.22004298245614026
MYPOP,0.3821315789473683
ZNF167,-1.0763429824561406
GCOM1,-3.0730421052631574
IQCB1,-0.10816140350877189
SCG3,-1.5153535087719296
MEN1,0.5947157894736842
LOC202781,-0.29693859649122806
CPSF4L,0.07902368421052633
KRT222,-0.3839666666666665
DDX54,0.22593771929824558
SNORD114-12,0.0
SEMA4A,0.7554921052631577
SEMA4B,0.6953
CSRNP3,-2.051425438596492
SEMA4D,0.37234561403508787
GABRB2,0.19455789473684212
OR2L2,-0.23320175438596485
PPAP2B,-1.9040482456140349
OTUD7A,-1.1685
CTAGE9,0.13969385964912276
C10orf110,-0.5087789473684213
C10orf111,-0.6321385964912278
C10orf116,-1.9828026315789478
C10orf114,-0.3763807017543861
SQRDL,0.5068622807017545
CTAGE1,0.20446929824561397
C10orf118,-0.08256228070175438
C10orf119,0.1504315789473685
CTAGE4,0.15280263157894747
CTAGE5,0.38977982456140375
CTAGE6,-0.009416666666666667
OR6W1P,0.04544035087719297
HSPA9,0.4554438596491228
SIP1,0.19338508771929827
GLP1R,-1.6144587719298245
SCN4A,-3.4119482456140373
SCN4B,-2.9749850877192987
OR2L3,-0.5172201754385963
SUMO3,0.341148245614035
ZNF30,0.2789964912280702
TMCO3,0.3479605263157895
TNRC6B,-0.480771052631579
FAM129C,0.2465298245614035
GIP,0.11167192982456142
TMCO4,-0.48772982456140346
CRTAC1,-3.012296491228069
SCCPDH,0.7275447368421055
RPP38,0.22375350877192995
ZNF195,-0.0757061403508773
GIF,0.10548684210526316
SERP1,0.45564473684210527
MFSD1,0.05785350877192984
OR2S2,-0.1838342105263158
LRP6,-0.6820017543859649
MS4A4A,-0.9124298245614033
TMCO7,-0.689913157894737
CNDP1,0.11737807017543869
CNDP2,0.44342631578947383
LYPLA2P1,0.6678754385964915
NPL,0.4174666666666667
STRBP,1.2084640350877196
LRP4,-1.77208596491228
MOCS2,-0.14196315789473696
CXorf61,0.4228271929824563
TXNRD2,-0.012333333333333339
LRP5,-0.9335710526315791
CXorf65,0.15694649122807017
CXorf64,0.08542280701754387
CXorf66,-0.003793859649122807
AHR,-0.6579149122807018
SCGN,-2.061862280701755
GADD45GIP1,0.4330271929824561
COLEC12,-0.7651429824561397
ENC1,0.8879526315789474
COLEC10,0.7578210526315791
COLEC11,-1.4811921052631578
MAP3K11,-0.060395614035087655
TXNRD1,0.19483421052631564
LRP8,1.3114263157894726
NPS,0.0
ACTA2,-1.676948245614035
ZNF197,-0.03522631578947369
ACTA1,0.6119350877192979
ZNF192,-0.3758377192982455
EMCN,-1.9822280701754393
WNK2,-0.8969508771929829
QSOX2,0.08803684210526304
INSL5,0.047132456140350866
PDS5A,0.20637456140350868
PDS5B,-0.034538596491227994
MFSD3,1.076122807017544
SYCE1L,-1.0594473684210528
TSTD1,1.0012289473684208
TSTD2,-0.19075964912280702
PLXNA4,-2.946829824561404
PKHD1L1,-3.7239605263157896
BNIPL,0.9801473684210525
TADA2A,-0.18123421052631591
TADA2B,-0.03073859649122806
PSMB4,0.6848114035087718
NR2C2AP,0.6555385964912283
PAICS,0.9003473684210529
OR1I1,-0.005213157894736842
RSBN1L,0.23474473684210523
UBXN2B,0.5117991228070177
UBXN2A,-0.34374122807017554
VWA5B2,0.7844438596491223
VWA5B1,-0.3425377192982458
KIAA0319,0.8973631578947369
DYNC2LI1,-0.09615701754385968
EDARADD,-0.1658692982456141
IFNW1,0.03736491228070175
ZNF212,-0.04073070175438606
OR4D6,-0.13512280701754387
ZNF224,-0.36519912280701744
ZNF225,-0.23483947368421054
ZNF226,-0.1671789473684209
KIF9,0.22304298245614032
KIF6,0.17538070175438597
KIF7,-0.9232456140350881
ACMSD,0.544236842105263
KCNQ5,0.8086552631578949
KCNQ2,0.10927543859649118
KCNQ3,0.549728947368421
KCNQ1,-0.24980350877192978
ALDH8A1,-0.4903771929824566
HOXC10,1.8077254385964914
HOXC13,2.4988903508771934
HOXC12,0.8520403508771929
VEGFA,0.4687894736842107
TSPY4,0.0
PLN,-1.148119298245614
LHX4,0.6470350877192981
UBE2E2,-0.6395280701754384
RTTN,-0.3625491228070174
BNIP1,0.3062684210526317
BNIP2,-0.7391096491228073
BNIP3,-0.2097350877192983
PDE4C,-0.3229850877192981
UBQLN1,0.17154473684210506
INSL6,-0.06165087719298244
ZNF491,-0.21142017543859637
ASTN2,0.125011403508772
ZAN,0.8168947368421057
KCTD15,0.46018684210526334
LEKR1,0.041100877192982506
KIR2DL3,-0.06380614035087717
PTGER4,-1.710664912280702
KIR2DL1,-0.23642368421052629
SNORD71,0.0
FLOT1,0.3290921052631578
FLOT2,-0.16017982456140362
KIR2DL4,0.7394824561403508
NCF1C,-0.10654385964912284
ZNF544,0.5115508771929823
NAB1,-0.9849587719298245
UAP1,0.4017114035087718
NAB2,-0.15439999999999998
PDE6B,0.43275
SEPP1,-1.6675728070175433
ZNF490,0.5636798245614036
IYD,1.17830701754386
LINS1,-0.027992105263157898
OTUD5,0.016947368421052635
OTUD4,-0.2357315789473684
OTUD3,-0.8294508771929827
AP3M1,0.10074649122807025
AP3M2,0.2930824561403511
PTGER1,-0.0884122807017544
SPEM1,0.16256929824561397
AKAP14,0.4872210526315789
AKAP12,-2.3599850877192985
AKAP13,-0.45994473684210513
AKAP10,-0.2257184210526317
AKAP11,-0.5061736842105264
HTRA4,1.0203798245614037
PTGER3,-1.5710184210526317
COL2A1,-1.2123833333333334
CCDC8,-2.1062526315789474
HTRA2,0.02665877192982454
HTRA3,0.4485789473684211
BSDC1,-0.06128947368421046
PHEX,0.900444736842105
MFSD6,0.0857421052631579
PYY,1.0506087719298245
S100Z,-0.14705263157894732
UNC5CL,0.10703070175438598
PRIM1,0.6545201754385962
NTN4,-1.271994736842105
KIRREL,-1.460677192982456
NEFH,0.4775394736842106
MGC16121,-0.2510754385964913
LNP1,-0.7383210526315793
DNAH2,-0.3278771929824563
C17orf88,-0.2607631578947368
C17orf89,0.12674298245614027
SNX12,0.08078157894736847
EGLN2,0.2984096491228071
C17orf82,-0.07865701754385968
C17orf80,0.018485964912280703
C17orf81,-0.3580447368421053
C17orf86,-0.29952543859649106
C17orf87,0.13641929824561397
C17orf85,-0.28185350877192983
SPIB,0.5941991228070179
SPIC,0.23954473684210528
TNKS1BP1,-0.11618421052631585
LGTN,-0.3828771929824561
LOC222699,0.5355508771929824
HECA,-0.48643859649122845
PCLO,-0.3344482456140353
C6orf118,0.2788938596491229
ARID5B,-1.513874561403509
ARID5A,-1.511914912280702
C8A,-0.004355263157894735
C6orf114,0.10432894736842109
C6orf115,1.0395017543859653
LOC100129726,-0.7762842105263159
LOC731789,0.15609912280701754
MAP2K1,-0.18444912280701742
TP73,0.10046754385964914
ABT1,0.11285175438596495
AKR7L,0.7034675438596492
TBP,-0.20523157894736832
LOC285740,-0.0072342105263158065
LOC100302640,-0.8212640350877195
PRR20B,0.0
GLS2,0.05711754385964909
SLC38A5,1.4601412280701753
LAPTM4A,0.010946491228070093
GALK2,-0.1414701754385965
SPCS2,0.49497280701754365
LAPTM4B,0.7418622807017545
ANKH,-0.22047280701754382
RASGRP2,-1.708940350877193
ALG1L2,0.1136552631578947
EGFR,-2.8402324561403516
SLC38A7,0.3578350877192984
DHFRL1,-0.11157280701754389
RCVRN,-1.021879824561404
KIAA0649,0.12428508771929825
WDR86,-2.7672026315789466
ALOX5AP,0.17963684210526323
WDR81,-0.45396140350877223
WDR82,-0.2168157894736842
NLRC5,0.07238421052631581
SLC38A1,0.8588438596491224
UBAC1,-0.036000877192982415
WDR88,-0.0661464912280702
S100G,0.18220438596491229
ACER2,-0.6792175438596489
ACER3,-0.32260701754385956
FRMD4A,-1.061378947368421
ACER1,-0.12538333333333332
SLC38A3,-1.6759885964912276
SNAR-C3,0.0
SNAR-C2,0.0
TMEM90A,-1.13565701754386
AARSD1,-0.09194736842105264
ESYT1,-0.8967561403508777
ESYT2,-0.406480701754386
ESYT3,-1.2152070175438603
CXCR3,0.7664114035087719
CXCR2,-1.639597368421052
CXCR1,-0.582114035087719
CXCR7,-1.4854122807017538
CXCR6,0.0601912280701754
CXCR5,0.9309657894736845
CXCR4,0.9715973684210527
JAG2,-1.0292649122807014
JAG1,-0.5574350877192982
CLRN2,-0.014936842105263156
CLRN3,-0.5776184210526316
CLRN1,0.1947956140350876
MYF6,-0.6923526315789474
PIP4K2A,0.16073859649122813
APPBP2,0.01298070175438577
MINK1,-0.39267982456140366
TFF1,1.7583921052631586
QRICH2,-0.5409719298245615
QRICH1,-0.10721052631578941
E4F1,0.5198938596491227
CRYBB3,-0.14069473684210526
CRYBB1,-0.0452903508771929
PRRX1,-0.13194122807017547
RAP1GAP,0.9867228070175441
EXOC2,0.4227684210526317
EXOC3,-0.30390000000000006
DEFB107A,0.0
EXOC1,-0.2597859649122805
BNC1,-2.6097815789473695
EXOC7,-0.20696754385964908
EXOC4,-0.05434385964912296
BNC2,-0.3359842105263159
UBE2Q2,0.06275350877192974
EXOC8,0.13100701754385968
MAPKBP1,-0.8621754385964915
SERTAD3,0.1860991228070176
ANK1,-0.45099912280701754
ANK2,-2.3206798245614024
ANK3,0.2925701754385964
MGAT4A,0.5495166666666667
CHRNG,-0.05660263157894739
CHRND,-0.025068421052631577
CHRNE,-0.70614649122807
C9orf96,-0.2966543859649122
C9orf95,-0.6350456140350879
IFI44,0.4089017543859648
C9orf93,-0.37415087719298223
C9orf91,0.538559649122807
BZW2,0.8420640350877194
RAD17,-0.029825438596491293
FAM99A,0.0
FAM99B,0.0042210526315789474
CRAMP1L,-0.14762368421052638
SNORA10,0.061989473684210525
IDH3A,-0.08774210526315794
OR9A2,0.05574736842105263
ARSF,-0.11931491228070178
C5AR1,0.12129561403508769
TNRC6C,-0.16475438596491224
TNNC1,-0.5304464912280701
OR9A4,0.046819298245614024
CYP3A7,-0.7817350877192977
PHACTR1,-0.24133859649122807
USP26,0.084059649122807
USP25,-0.523738596491228
PPL,-1.453445614035088
PSMD6,0.15813684210526321
CYP3A4,-1.6443219298245604
TRIP4,0.10026754385964913
LOC644936,0.3961342105263158
ADAMTS5,-3.308362280701755
ADAMTS4,1.3139166666666666
ADAMTS7,0.9899192982456142
ADAMTS6,1.269145614035088
ADAMTS1,-2.448531578947369
TMEM134,0.6050157894736845
ADAMTS3,-1.7003219298245613
ARHGEF9,-0.41271666666666645
ARHGEF6,-1.5565359649122819
ARHGEF7,-0.6563324561403513
ARHGEF4,-2.2247754385964913
ARHGEF5,-0.2266184210526317
ARHGEF2,-0.028595614035087827
ARHGEF3,0.00826754385964913
COTL1,0.33577105263157897
ARSG,0.3398473684210525
CDH9,0.0007578947368421055
CDH8,-1.1429868421052634
PROKR2,0.07689649122807017
FAM48B2,0.22470087719298248
RPL23AP53,-0.5752894736842104
CDH1,1.354790350877193
CDH3,-0.49600263157894714
CDH2,1.6708929824561403
CDH5,-1.436314912280701
CDH4,-2.230108771929823
CDH7,1.141088596491228
CDH6,-0.4349622807017544
CENPO,1.1655473684210529
CENPN,1.0087350877192982
DPP10,0.010481578947368475
CENPL,1.3789578947368428
CENPK,2.033985964912281
CENPJ,-0.12173421052631583
CENPI,2.5274447368421056
CENPH,0.7932280701754383
CENPF,3.227275438596491
CENPE,2.64180701754386
RAMP1,2.1014008771929817
CENPB,0.17094210526315784
CENPA,2.9589043859649125
RAMP2,-1.1832543859649116
LDB2,-2.0859649122807005
LDB3,-1.558586842105263
CLCF1,-0.10367017543859643
KAZALD1,0.21116491228070172
PALM,-1.6379736842105266
FOXE3,0.3228842105263159
SSH1,-0.13642719298245617
CENPW,0.8287184210526314
CENPV,-0.8759377192982455
CENPT,-0.7110526315789476
SERPINI2,-0.25096315789473683
CENPQ,0.2462535087719298
CENPP,1.1125482456140354
TRMU,0.03591140350877189
TRPC2,-0.47833421052631553
SPRED1,-0.5858052631578949
PDXDC2,-0.5166947368421051
LIN9,0.8780833333333332
LOC389705,-1.524613157894736
ATP5G1,0.5589184210526315
UCA1,0.21049298245614037
UCKL1,0.048423684210526334
PLEKHA4,-1.6431271929824556
PLEKHA5,-0.45324298245614025
PHACTR2,-0.7116973684210526
PLEKHA7,-0.5205035087719295
ATP5G3,0.09722456140350885
PLEKHA2,-0.4913201754385968
PLEKHA3,0.0440245614035088
NETO1,1.2254877192982452
WDR34,1.229389473684211
NETO2,0.5749956140350877
PLEKHA8,0.6765885964912278
PLEKHA9,-0.6852535087719298
STBD1,-1.4413956140350876
CTPS,1.055635964912281
RFESD,0.10210087719298241
OR1D2,-0.002229824561403509
SEC62,-0.13238070175438596
OR13C9,-0.025439473684210526
DHX38,-0.4359614035087719
SAMD4A,-1.7831324561403508
TRIB1,-0.5523464912280704
TRIB2,-0.26244122807017556
TRIB3,1.5490289473684222
DHX30,0.09848421052631587
DHX32,0.1917008771929826
DHX33,-0.1130078947368421
DHX34,0.560378947368421
DHX35,-0.036127192982456056
DHX36,0.09459385964912286
DHX37,0.35876315789473673
LCE1F,0.0370421052631579
LCE1D,-0.004621052631578948
LCE1E,-0.01973859649122807
LCE1B,0.089340350877193
LCE1C,-0.23669122807017542
CABIN1,0.18438421052631576
LCE1A,0.03478771929824562
LAYN,-0.8354973684210525
MGAM,0.266048245614035
AP4S1,-0.3668201754385966
B3GNTL1,0.28725175438596495
LUM,0.6902780701754385
VN1R2,-0.07565964912280702
MTR,-0.19502807017543866
VN1R1,0.1402228070175439
ZNF768,0.5219245614035087
VN1R4,-0.004270175438596491
VN1R5,0.1954850877192983
ZNF765,0.4939859649122807
LOC100009676,-0.10751754385964911
ZNF767,-0.6219228070175441
ZNF766,0.2662333333333332
ZNF761,0.4474175438596492
ZNF763,-0.5175078947368423
PGBD1,-0.3765070175438594
TPT1,-0.6298789473684209
OR2V2,-0.021140350877192984
RPP21,0.4904131578947368
SPATA5,0.029692982456140365
VNN1,-0.7489359649122808
RPP25,0.42478771929824577
DSCR10,0.043941228070175434
PMCH,1.0268350877192982
PLSCR4,-1.9883850877192986
NKX2-8,-0.5706122807017543
C14orf72,-0.016157017543859623
ECSIT,-0.26092456140350867
C14orf70,0.00823157894736842
ZSCAN10,0.034414035087719286
WIF1,-5.028380701754386
HHATL,-2.4353578947368413
LOC339047,-0.6202403508771931
FAM185A,-0.03468070175438598
C14orf79,0.4504131578947369
RETNLB,0.03075701754385965
PCDH8,-0.6430771929824562
SUPT6H,0.035064912280701806
YBX1,-0.31212631578947364
C18orf34,-3.495447368421053
CILP2,3.0076938596491236
C18orf32,0.487628947368421
DOPEY2,1.2642912280701757
DOPEY1,-0.6318517543859649
RBMY2FP,0.0
PRIM2,0.7963385964912277
ZNF501,-0.960959649122807
ST8SIA5,0.1640236842105263
ZNF503,-1.0322219298245612
WDYHV1,0.7175631578947368
SMAD4,-0.5634842105263157
ZNF506,-0.4509482456140351
ZNF415,-0.2768324561403508
TBC1D10A,-0.14494210526315787
PSG8,-0.22573771929824557
TSR2,0.17874035087719312
GPBP1,0.040935087719298345
ENOX2,-0.08787982456140353
TREM1,1.5482938596491231
TREM2,0.8301166666666666
STK24,0.022147368421052655
CD1B,0.2789859649122808
SMAD5,-0.2832964912280701
RPL41,-0.20964912280701742
CD1C,-1.3860035087719298
MYH2,-1.267563157894737
MYH3,-1.9492315789473686
GREB1,0.5336842105263159
HAO1,-0.037308771929824555
MYH6,0.2677464912280702
MYH7,0.3659815789473684
MYH4,-0.22606578947368433
THBS2,1.1754114035087724
RACGAP1,1.7268605263157895
FAM167B,0.0009719298245614055
FAM167A,0.28581052631578924
MYH9,-0.17257368421052632
BAGE2,-0.26458070175438597
RNLS,-0.9189692982456141
C9orf53,0.14783771929824566
DPH3B,0.0123342105263158
UGT2A1,0.20934561403508772
SNORD88A,0.0
LOC29034,-0.004647368421052632
CELF6,-1.3183324561403515
VGLL2,-0.5715456140350877
VGLL3,-1.6429219298245612
CADM4,0.5029745614035087
